35f10f1ae0675f9e941854ad931f6641899a34dccbbbd4252be9d918faf21407,99244958314735,00000000000000,2021-05-07T18:07:52+0000,test_pdq_samples holidays_jpg1_dataset media_priority_pdq_samples disputed media_priority_samples media_type_photo
4a91070b1876c3d41e9cbd7ac3ad3ebfb5690285db7642d81986e2f2dd27204f,14230237532781,00000000000000,2021-05-07T18:07:52+0000,test_pdq_samples holidays_jpg1_dataset media_priority_pdq_samples disputed media_priority_samples media_type_photo
68494b9c4ac05271d2b596f59dbd9dac73692962366ae9521adaa9d42395d2ad,48886903684530,00000000000000,2021-05-07T18:07:52+0000,test_pdq_samples holidays_jpg1_dataset media_priority_pdq_samples disputed media_priority_samples media_type_photo
2ef163e570bec430c5318d0f8bc3331ef24e706258674cc166d9f6c99366dc66,31227435038286,00000000000000,2021-05-07T18:07:52+0000,test_pdq_samples holidays_jpg1_dataset media_priority_pdq_samples disputed media_priority_samples media_type_photo
53a65c8cc438dd118d4f8bc6bbc6727c706438715cc54cc926d9bbcd9966dc26,56942203698933,00000000000000,2021-05-07T18:07:52+0000,test_pdq_samples holidays_jpg1_dataset media_priority_pdq_samples disputed media_priority_samples media_type_photo
fe00c3d628f36f24768481a9dd5dae856176dd1e66c538259c9e49456666bb19,72306905832772,00000000000000,2021-05-07T18:07:52+0000,test_pdq_samples holidays_jpg1_dataset media_priority_pdq_samples disputed media_priority_samples media_type_photo
964661b89e45675e1ca1685df583964c3191beef499871a3de5cc9a3c6361a59,57891062703127,00000000000000,2021-05-07T18:07:52+0000,test_pdq_samples holidays_jpg1_dataset media_priority_pdq_samples disputed media_priority_samples media_type_photo
c69636644bd30c5358666c943f72c28a3552fad250852f3bdad6a194fb575a4d,92196211726751,00000000000000,2021-05-07T18:07:52+0000,test_pdq_samples holidays_jpg1_dataset media_priority_pdq_samples disputed media_priority_samples media_type_photo
e894f8515126057cd1b5f7255c6b93091ae163a9b9ab2dec57daa506d2bd0569,89266239828594,00000000000000,2021-05-07T18:07:52+0000,test_pdq_samples holidays_jpg1_dataset media_priority_pdq_samples disputed media_priority_samples media_type_photo
116f156eaef8f2817e4a0b16a6b6f944d2561ee4c61b286bdfda0546c62515e9,32841598818187,00000000000000,2021-05-07T18:07:52+0000,test_pdq_samples holidays_jpg1_dataset media_priority_pdq_samples disputed media_priority_samples media_type_photo
24b50e24422f60ff68945ac5d3a4da7d348d529490f7dda5a72d4c6c625b94fe,27969724613184,00000000000000,2021-05-07T18:07:52+0000,test_pdq_samples holidays_jpg1_dataset media_priority_pdq_samples disputed media_priority_samples media_type_photo
322727cfaeb872a13726dc7a65c9c2941033dcbdb5e0226ec25b2d9c8c943da7,96025738015781,00000000000000,2021-05-07T18:07:52+0000,test_pdq_samples holidays_jpg1_dataset media_priority_pdq_samples disputed media_priority_samples media_type_photo
3857e7bd7802835a34f7c92936dbe5e512382c9ad3272dc9c6947a29008f7e72,75539961040923,00000000000000,2021-05-07T18:07:52+0000,test_pdq_samples holidays_jpg1_dataset media_priority_pdq_samples disputed media_priority_samples media_type_photo
ee1111ed0a214dc2d35a04f6b93a4c1fb7f749a59769e09c5f3cb1a966421973,73754416034379,00000000000000,2021-05-07T18:07:52+0000,test_pdq_samples holidays_jpg1_dataset media_priority_pdq_samples disputed media_priority_samples media_type_photo
f05f0ed1e32954ef998876d53d7d824b7b520ea4f9089cf2624479a984e27b0e,57809377029150,00000000000000,2021-05-07T18:07:52+0000,test_pdq_samples holidays_jpg1_dataset media_priority_pdq_samples disputed media_priority_samples media_type_photo
124de12aee941976b7a0004eedb23976c76fb89b397b86a151d9fd1041b2c6ce,62234342744953,00000000000000,2021-05-07T18:07:52+0000,test_pdq_samples holidays_jpg1_dataset media_priority_pdq_samples disputed media_priority_samples media_type_photo
56d22e32cc33170bc56e5adeb852c4767b0aef2c3e34b1865da4506c86dce732,34634383155599,00000000000000,2021-05-07T18:07:52+0000,test_pdq_samples holidays_jpg1_dataset media_priority_pdq_samples disputed media_priority_samples media_type_photo
07c97c796aa426ab456feaa9976464cb2d34a244fb44c9550f9ce946f07817da,30534231135874,00000000000000,2021-05-07T18:07:52+0000,test_pdq_samples holidays_jpg1_dataset media_priority_pdq_samples disputed media_priority_samples media_type_photo
ac9d3869ccd99b99333989973166332972d832dd5b9c66644988ccd99326e99d,33696728059163,00000000000000,2021-05-07T18:07:52+0000,test_pdq_samples holidays_jpg1_dataset media_priority_pdq_samples disputed media_priority_samples media_type_photo
45b27044dd4d14d2f5498a1d7ac6fe2cb89a67725cb1bd0fdf725209328c8de2,30178610637942,00000000000000,2021-05-07T18:07:52+0000,test_pdq_samples holidays_jpg1_dataset media_priority_pdq_samples disputed media_priority_samples media_type_photo
e1fce7008efc1d9888f97c7a1ef9d58ac18cd59cc06ae2f062e530e51ce2ae70,36257779193298,00000000000000,2021-05-07T18:07:52+0000,test_pdq_samples holidays_jpg1_dataset media_priority_pdq_samples disputed media_priority_samples media_type_photo
d1c738b9c720e1c1c198c63063cec08ff713c9f16ceb99f3cc3771ba18e39c30,51256388713239,00000000000000,2021-05-07T18:07:52+0000,test_pdq_samples holidays_jpg1_dataset media_priority_pdq_samples disputed media_priority_samples media_type_photo
6ccc6c9bb24cd9336d93b64c13263333b64ca6d92db3cc99dc4cd94cd64c3113,58240232112684,00000000000000,2021-05-07T18:07:52+0000,test_pdq_samples holidays_jpg1_dataset media_priority_pdq_samples disputed media_priority_samples media_type_photo
341f2ff0c10e3c0727e1c4de590523b0ccd75b2d24deccf3db2124deca63db21,19445268391116,00000000000000,2021-05-07T18:07:52+0000,test_pdq_samples holidays_jpg1_dataset media_priority_pdq_samples disputed media_priority_samples media_type_photo
cccc3666b999999a0e6631197319ae6684cd64d9cc63ccb3d9d9b3cc33191c33,16344605109816,00000000000000,2021-05-07T18:07:52+0000,test_pdq_samples holidays_jpg1_dataset media_priority_pdq_samples disputed media_priority_samples media_type_photo
98e6f7d0cb1314358479693487c233c6dce7735b4e439d3c2469dbc273868c65,77450163800021,00000000000000,2021-05-07T18:07:52+0000,test_pdq_samples holidays_jpg1_dataset media_priority_pdq_samples disputed media_priority_samples media_type_photo
71ce3e3911c78679c0e21f0d64c72f3e74d797034279c1f90d25ec8c1e1e8e8e,78707377474273,00000000000000,2021-05-07T18:07:52+0000,test_pdq_samples holidays_jpg1_dataset media_priority_pdq_samples disputed media_priority_samples media_type_photo
c6677dec1b2c7d994cccbf3331d5c7982899506756324910ddd3ee447a4110fc,52103843386124,00000000000000,2021-05-07T18:07:52+0000,test_pdq_samples holidays_jpg1_dataset media_priority_pdq_samples disputed media_priority_samples media_type_photo
831db26c7a2cc39d6cf11c6dc173df1862ce3ce81626e7f39d92027f78159848,55828976126989,00000000000000,2021-05-07T18:07:52+0000,test_pdq_samples holidays_jpg1_dataset media_priority_pdq_samples disputed media_priority_samples media_type_photo
4d80133b48794a7f9749bda7f29a85a28a5512dc81714759bd52ebe17a3e9a25,32565060920264,00000000000000,2021-05-07T18:07:52+0000,test_pdq_samples holidays_jpg1_dataset media_priority_pdq_samples disputed media_priority_samples media_type_photo
